kind,model,assumed_reliability,observed_r2,observed_lo,observed_hi,conditional_latent_r2,conditional_lo,conditional_hi,interpretation
reliability_scenario,O,0.58,0.0465272672425799,0.0387882402067796,0.05358958665013,0.08021942628031017,0.06687627621858552,0.09239583905194829,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.59,0.0465272672425799,0.0387882402067796,0.05358958665013,0.07885977498742355,0.06574278001149085,0.09082980788157628,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.6,0.0465272672425799,0.0387882402067796,0.05358958665013,0.07754544540429983,0.06464706701129934,0.08931597775021667,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.61,0.0465272672425799,0.0387882402067796,0.05358958665013,0.07627420859439328,0.06358727902750755,0.08785178139365574,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.62,0.0465272672425799,0.0387882402067796,0.05358958665013,0.07504397942351597,0.06256167775287033,0.08643481717762903,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.63,0.0465272672425799,0.0387882402067796,0.05358958665013,0.07385280514695222,0.06156863524885651,0.0850628359525873,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.64,0.0465272672425799,0.0387882402067796,0.05358958665013,0.07269885506653109,0.060606625323093126,0.08373372914082812,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.65,0.0465272672425799,0.0387882402067796,0.05358958665013,0.0715804111424306,0.05967421570273785,0.08244551792327692,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.66,0.0465272672425799,0.0387882402067796,0.05358958665013,0.0704958594584544,0.05877006091936303,0.08119634340928787,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.67,0.0465272672425799,0.0387882402067796,0.05358958665013,0.06944368245161178,0.05789289583101433,0.07998445768676118,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.68,0.0465272672425799,0.0387882402067796,0.05358958665013,0.06842245182732337,0.05704152971585235,0.07880821566195588,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.69,0.0465272672425799,0.0387882402067796,0.05358958665013,0.06743082209069551,0.05621484087939073,0.07766606760888406,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.7,0.0465272672425799,0.0387882402067796,0.05358958665013,0.066467524632257,0.05541177172397086,0.07655655235732857,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.71,0.0465272672425799,0.0387882402067796,0.05358958665013,0.06553136231349281,0.05463132423490085,0.07547829105652112,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.72,0.0465272672425799,0.0387882402067796,0.05358958665013,0.06462120450358319,0.05387255584274945,0.07442998145851389,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.73,0.0465272672425799,0.0387882402067796,0.05358958665013,0.06373598252408205,0.05313457562572548,0.07341039267141096,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.74,0.0465272672425799,0.0387882402067796,0.05358958665013,0.0628746854629458,0.052416540819972435,0.07241836033801352,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.75,0.0465272672425799,0.0387882402067796,0.05358958665013,0.062036356323439866,0.05171765360903947,0.07145278220017333,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.76,0.0465272672425799,0.0387882402067796,0.05358958665013,0.06122008847707881,0.05103715816681526,0.07051261401332895,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.77,0.0465272672425799,0.0387882402067796,0.05358958665013,0.0604250223929609,0.0503743379308826,0.0695968657793896,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.78,0.0465272672425799,0.0387882402067796,0.05358958665013,0.059650342618692176,0.04972851308561487,0.06870459826939743,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.79,0.0465272672425799,0.0387882402067796,0.05358958665013,0.05889527499060746,0.04909903823642987,0.06783491981029113,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.8,0.0465272672425799,0.0387882402067796,0.05358958665013,0.05815908405322487,0.0484853002584745,0.0669869833126625,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.81,0.0465272672425799,0.0387882402067796,0.05358958665013,0.05744107066985172,0.04788671630466617,0.06615998351867901,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.82,0.0465272672425799,0.0387882402067796,0.05358958665013,0.05674056980802427,0.047302731959487324,0.06535315445137806,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.83,0.0465272672425799,0.0387882402067796,0.05358958665013,0.05605694848503603,0.046732819526240484,0.0645657670483494,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.84,0.0465272672425799,0.0387882402067796,0.05358958665013,0.055389603860214166,0.04617647643664238,0.06379712696444048,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.85,0.0465272672425799,0.0387882402067796,0.05358958665013,0.054737961461858706,0.045633223772681884,0.0630465725295647,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.86,0.0465272672425799,0.0387882402067796,0.05358958665013,0.0541014735378836,0.04510260489160419,0.062313472848988374,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.87,0.0465272672425799,0.0387882402067796,0.05358958665013,0.05347961752020678,0.04458418414572368,0.061597226034632184,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.88,0.0465272672425799,0.0387882402067796,0.05358958665013,0.05287189459384079,0.044077545689522275,0.06089725755696591,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.89,0.0465272672425799,0.0387882402067796,0.05358958665013,0.052277828362449326,0.04358229236716809,0.06021301870801123,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.9,0.0465272672425799,0.0387882402067796,0.05358958665013,0.051696963602866554,0.04309804467419956,0.05954398516681111,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.91,0.0465272672425799,0.0387882402067796,0.05358958665013,0.05112886510173615,0.04262443978766989,0.058889655659483515,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.92,0.0465272672425799,0.0387882402067796,0.05358958665013,0.050573116568021624,0.04216113065954304,0.05824955070666304,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.93,0.0465272672425799,0.0387882402067796,0.05358958665013,0.0500293196156773,0.041707785168580216,0.057623211451752684,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.94,0.0465272672425799,0.0387882402067796,0.05358958665013,0.049497092811255215,0.041264085326361284,0.057010198563968086,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.95,0.0465272672425799,0.0387882402067796,0.05358958665013,0.04897607078166305,0.04082972653345222,0.05641009121066316,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.96,0.0465272672425799,0.0387882402067796,0.05358958665013,0.04846590337768739,0.04040441688206209,0.05582248609388542,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.97,0.0465272672425799,0.0387882402067796,0.05358958665013,0.047966254889257626,0.03998787650183464,0.055246996546525776,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.98,0.0465272672425799,0.0387882402067796,0.05358958665013,0.047476803308755,0.039579836945693475,0.054683251683806125,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,0.99,0.0465272672425799,0.0387882402067796,0.05358958665013,0.046997239638969596,0.03918004061290869,0.05413089560619192,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,O,1.0,0.0465272672425799,0.0387882402067796,0.05358958665013,0.0465272672425799,0.0387882402067796,0.05358958665013,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.3,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.16069211361210534,0.134814734432847,0.18507273035972402,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.31,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.1555084970439729,0.13046587203178742,0.17910264228360387,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.32,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.15064885651134874,0.12638881353079406,0.17350568471224126,"fold-bootstrap interval transformed; reliability assumed, not estimated"
